Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_population,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,stage
SRR4896012,RNA-Seq,300,452255100,PRJNA352390,SAMN05978219,223547034,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325375,GSM2374526,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374526,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896013,RNA-Seq,300,581816400,PRJNA352390,SAMN05978225,286276326,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325376,GSM2374527,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374527,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896014,RNA-Seq,300,740947800,PRJNA352390,SAMN05978224,364352404,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325377,GSM2374528,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374528,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896015,RNA-Seq,300,497430600,PRJNA352390,SAMN05978223,245058752,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX2325378,GSM2374529,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374529,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896016,RNA-Seq,300,464958600,PRJNA352390,SAMN05978222,229145954,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325379,GSM2374530,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374530,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896017,RNA-Seq,300,452889900,PRJNA352390,SAMN05978221,223644604,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325380,GSM2374531,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374531,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896018,RNA-Seq,300,378045600,PRJNA352390,SAMN05978220,187543025,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325381,GSM2374532,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374532,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896019,RNA-Seq,300,339567600,PRJNA352390,SAMN05978218,168275794,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325382,GSM2374533,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374533,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896020,RNA-Seq,300,405548100,PRJNA352390,SAMN05978401,199795927,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325383,GSM2374534,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374534,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896021,RNA-Seq,300,699387300,PRJNA352390,SAMN05978400,344083035,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2325384,GSM2374535,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374535,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896022,RNA-Seq,300,747543300,PRJNA352390,SAMN05978399,366893884,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325385,GSM2374536,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374536,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896023,RNA-Seq,300,389625600,PRJNA352390,SAMN05978398,191339281,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325386,GSM2374537,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374537,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896024,RNA-Seq,300,470107200,PRJNA352390,SAMN05978397,232140631,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325387,GSM2374538,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374538,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896025,RNA-Seq,300,604923000,PRJNA352390,SAMN05978396,298545867,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325388,GSM2374539,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374539,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896026,RNA-Seq,300,434414700,PRJNA352390,SAMN05978395,214229243,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325389,GSM2374540,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374540,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896027,RNA-Seq,300,586073400,PRJNA352390,SAMN05978394,288555268,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325390,GSM2374541,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374541,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896028,RNA-Seq,300,587277300,PRJNA352390,SAMN05978393,288579486,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2325391,GSM2374542,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374542,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896029,RNA-Seq,300,977453700,PRJNA352390,SAMN05978392,481509682,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325392,GSM2374543,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374543,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896030,RNA-Seq,300,219612000,PRJNA352390,SAMN05978391,108259252,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX2325393,GSM2374544,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374544,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896031,RNA-Seq,300,533053200,PRJNA352390,SAMN05978390,261785647,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325394,GSM2374545,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374545,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896032,RNA-Seq,300,643116300,PRJNA352390,SAMN05978389,316142798,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325395,GSM2374546,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374546,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896033,RNA-Seq,300,434175000,PRJNA352390,SAMN05978388,214409386,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325396,GSM2374547,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374547,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896034,RNA-Seq,300,388598400,PRJNA352390,SAMN05978387,190378657,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325397,GSM2374548,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374548,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896035,RNA-Seq,300,389651700,PRJNA352390,SAMN05978386,191504074,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325398,GSM2374549,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374549,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896036,RNA-Seq,300,523773000,PRJNA352390,SAMN05978385,258805068,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325399,GSM2374550,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374550,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896037,RNA-Seq,300,478640400,PRJNA352390,SAMN05978384,236401631,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325400,GSM2374551,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374551,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896038,RNA-Seq,300,347650500,PRJNA352390,SAMN05978383,171291791,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325401,GSM2374552,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374552,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896039,RNA-Seq,300,680692800,PRJNA352390,SAMN05978382,335274077,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2325402,GSM2374553,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374553,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896040,RNA-Seq,300,338373000,PRJNA352390,SAMN05978381,166521887,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325403,GSM2374554,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374554,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896041,RNA-Seq,300,1074309900,PRJNA352390,SAMN05978380,527417227,HLA-G+,Extravillous trophoblast,GEO,public,sra,"s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325404,GSM2374555,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374555,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896042,RNA-Seq,300,1587862500,PRJNA352390,SAMN05978379,838822650,HLA-G+,Extravillous trophoblast,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325405,GSM2374556,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374556,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896043,RNA-Seq,300,507625200,PRJNA352390,SAMN05978378,250760823,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2325406,GSM2374557,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374557,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896044,RNA-Seq,300,1987131600,PRJNA352390,SAMN05978377,979239109,HLA-G+,Extravillous trophoblast,GEO,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325407,GSM2374558,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374558,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896045,RNA-Seq,300,712550700,PRJNA352390,SAMN05978376,351372751,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325408,GSM2374559,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374559,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896046,RNA-Seq,300,676233300,PRJNA352390,SAMN05978375,332820729,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325409,GSM2374560,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374560,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896047,RNA-Seq,300,332172000,PRJNA352390,SAMN05978374,164071101,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325410,GSM2374561,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374561,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896048,RNA-Seq,300,531595800,PRJNA352390,SAMN05978373,261404428,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325411,GSM2374562,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374562,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896049,RNA-Seq,300,699318900,PRJNA352390,SAMN05978321,343125524,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2325412,GSM2374563,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374563,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896050,RNA-Seq,300,548592600,PRJNA352390,SAMN05978320,271553921,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2325413,GSM2374564,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374564,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896051,RNA-Seq,300,3459550200,PRJNA352390,SAMN05978319,1700163571,HLA-G+,Extravillous trophoblast,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2325414,GSM2374565,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374565,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896052,RNA-Seq,300,622560000,PRJNA352390,SAMN05978318,308397724,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325415,GSM2374566,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374566,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896053,RNA-Seq,300,601167600,PRJNA352390,SAMN05978317,296723499,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325416,GSM2374567,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374567,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896054,RNA-Seq,300,480363900,PRJNA352390,SAMN05978316,236904530,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325417,GSM2374568,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374568,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896055,RNA-Seq,300,707939100,PRJNA352390,SAMN05978315,347097477,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325418,GSM2374569,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374569,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896056,RNA-Seq,300,437294400,PRJNA352390,SAMN05978314,215652590,HLA-G+,Extravillous trophoblast,GEO,public,"sra,contigs","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325419,GSM2374570,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374570,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896057,RNA-Seq,300,408165900,PRJNA352390,SAMN05978313,204467697,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325420,GSM2374571,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374571,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896058,RNA-Seq,300,511183800,PRJNA352390,SAMN05978312,252782279,HLA-G+,Extravillous trophoblast,GEO,public,"contigs,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325421,GSM2374572,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374572,Extravillous trophoblast of Week 8,SRP092548,Week 8
SRR4896059,RNA-Seq,302,328399632,PRJNA352390,SAMN05978311,177189236,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2325422,GSM2374573,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374573,Stromal cell of Week 8,SRP092548,Week 8
SRR4896060,RNA-Seq,302,77651146,PRJNA352390,SAMN05978310,42806433,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325423,GSM2374574,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374574,Stromal cell of Week 8,SRP092548,Week 8
SRR4896061,RNA-Seq,302,224058934,PRJNA352390,SAMN05978309,121139912,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX2325424,GSM2374575,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374575,Stromal cell of Week 8,SRP092548,Week 8
SRR4896062,RNA-Seq,302,35895720,PRJNA352390,SAMN05978308,19379762,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325425,GSM2374576,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374576,Stromal cell of Week 8,SRP092548,Week 8
SRR4896063,RNA-Seq,302,321958274,PRJNA352390,SAMN05978336,176716507,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325426,GSM2374577,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374577,Stromal cell of Week 8,SRP092548,Week 8
SRR4896064,RNA-Seq,302,134555194,PRJNA352390,SAMN05978335,72630317,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325427,GSM2374578,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374578,Stromal cell of Week 8,SRP092548,Week 8
SRR4896065,RNA-Seq,302,474418142,PRJNA352390,SAMN05978334,258848811,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325428,GSM2374579,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374579,Stromal cell of Week 8,SRP092548,Week 8
SRR4896066,RNA-Seq,302,108819660,PRJNA352390,SAMN05978333,58968794,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2325429,GSM2374580,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374580,Stromal cell of Week 8,SRP092548,Week 8
SRR4896067,RNA-Seq,302,186714520,PRJNA352390,SAMN05978332,101148144,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325430,GSM2374581,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374581,Stromal cell of Week 8,SRP092548,Week 8
SRR4896068,RNA-Seq,302,453492864,PRJNA352390,SAMN05978331,243311909,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX2325431,GSM2374582,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374582,Stromal cell of Week 8,SRP092548,Week 8
SRR4896069,RNA-Seq,302,492339124,PRJNA352390,SAMN05978330,265792543,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325432,GSM2374583,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374583,Stromal cell of Week 8,SRP092548,Week 8
SRR4896070,RNA-Seq,302,122244768,PRJNA352390,SAMN05978329,67225764,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325433,GSM2374584,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374584,Stromal cell of Week 8,SRP092548,Week 8
SRR4896071,RNA-Seq,302,86098388,PRJNA352390,SAMN05978277,46415115,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325434,GSM2374585,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374585,Stromal cell of Week 8,SRP092548,Week 8
SRR4896072,RNA-Seq,302,127659930,PRJNA352390,SAMN05978276,68901635,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325435,GSM2374586,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374586,Stromal cell of Week 8,SRP092548,Week 8
SRR4896073,RNA-Seq,302,140982660,PRJNA352390,SAMN05978328,76010754,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325436,GSM2374587,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374587,Stromal cell of Week 8,SRP092548,Week 8
