1.NAME	2.Length	3.Num_Peaks	4.Num_Reads	5.RPKM
Jagn1	9713.0	1	18.0	0.255370572687
Il17re	15249.0	6	708.0	6.39799103671
Il17rc	15686.0	7	738.0	6.48329652385
Creld1	13770.0	6	521.0	5.21381379843
Emc3	20752.0	8	1214.0	8.06139983357
Fancd2	68604.0	13	2242.0	4.50337283797
Irak2	60560.0	15	1322.0	3.00813499969
Tatdn2	17570.0	5	182.0	1.4274186296
Mir7042	4058.0	3	123.0	4.17681079649
Ghrl	7336.0	4	596.0	11.1953756666
Sec13	16630.0	3	213.0	1.76497715422
Atp2b2	149709.0	14	1622.0	1.49298235325
Slc6a1	38891.0	1	17.0	0.0602353648412
Atg7	221514.0	15	725.0	0.451012481797
Vgll4	63663.0	12	724.0	1.56712341697
Tamm41	37494.0	6	211.0	0.775483236726
Syn2	145662.0	2	110.0	0.104063433373
Tsen2	37633.0	2	39.0	0.142806343912
2510049J12Rik	13030.0	8	845.0	8.93642937142
Mkrn2	20733.0	3	221.0	1.46886492367
Raf1	62063.0	10	766.0	1.70077842886
Tmem40	33861.0	4	148.0	0.602301118514
Cand2	34999.0	4	95.0	0.37404142561
Rpl32	7230.0	4	263.0	5.01267081582
Snora7a	4129.0	3	225.0	7.50912561308
Efcab12	31684.0	16	1192.0	5.18427445334
Mbd4	16645.0	9	761.0	6.30017468537
Ift122	77172.0	19	3985.0	7.1157438179
Tmcc1	178757.0	26	1483.0	1.1432200369
Fam21	58639.0	13	1765.0	4.14772436953
Zfand4	70086.0	2	435.0	0.855282757408
March8	75418.0	5	158.0	0.288691375517
Rassf4	44829.0	1	16.0	0.0491827338457
Tmem72	28034.0	2	65.0	0.319506738273
1700030F04Rik	76563.0	6	138.0	0.248377286539
Hnrnpf	12329.0	4	225.0	2.51481707003
Fxyd4	7777.0	2	451.0	7.99127685628
Csgalnact2	35688.0	5	174.0	0.671859979105
Ret	49997.0	4	709.0	1.9541325703
1700069P05Rik	5760.0	1	16.0	0.382779995758
LOC102632423	12553.0	1	15.0	0.164662787947
Zfp248	32188.0	2	56.0	0.239742907745
Zfp9	21324.0	4	905.0	5.84832689073
Ankrd26	63693.0	4	329.0	0.711796629105
Cacna1c	613170.0	9	625.0	0.140459414266
Dcp1b	50362.0	1	25.0	0.0684051459796
Cacna2d4	119882.0	5	148.0	0.170121604361
Adipor2	68334.0	9	463.0	0.933675325504
Wnt5b	20856.0	9	768.0	5.07436772282
Fbxl14	8219.0	1	33.0	0.55328219365
Erc1	281355.0	22	903.0	0.442267317165
Wnk1	118687.0	11	657.0	0.762805737753
Ninj2	110959.0	27	2421.0	3.00665771234
B4galnt3	94750.0	18	1563.0	2.27316778906
Ccdc77	44048.0	6	234.0	0.73205109977
Kdm5a	84476.0	10	1196.0	1.95096542182
Cecr5	25806.0	12	1420.0	7.58262163185
1700072O05Rik	23409.0	2	31.0	0.182486426275
Cecr2	108771.0	6	156.0	0.19763470559
Slc25a18	24215.0	1	81.0	0.460948365736
Bcl2l13	60613.0	15	1612.0	3.66480601749
Mical3	78405.0	9	350.0	0.615142904987
Pex26	16519.0	6	685.0	5.71424099243
Usp18	29012.0	8	485.0	2.30364632771
Slc6a13	41423.0	9	705.0	2.34530485294
Iqsec3	104751.0	4	167.0	0.219689867829
M6pr	12668.0	2	71.0	0.772328441078
Phc1	26497.0	1	106.0	0.551265601318
Apobec1	28653.0	1	49.0	0.235655572721
Gdf3	8669.0	5	360.0	5.72249249628
Nanog	11069.0	1	37.0	0.460622417879
Foxj2	29183.0	4	252.0	1.18993253659
C3ar1	13018.0	5	697.0	7.37802708063
Necap1	18385.0	10	1174.0	8.7994635522
Clec4a1	16772.0	6	1091.0	8.9637891208
Cd163	29877.0	2	153.0	0.705677349344
Pex5	22252.0	1	101.0	0.625466503944
Clstn3	38029.0	6	762.0	2.76116144091
C1ra	14820.0	5	149.0	1.38544662432
C1s1	15978.0	3	133.0	1.147046326
Lpcat3	45613.0	2	66.0	0.199391679986
Emg1	11809.0	4	1216.0	14.189666436
Phb2	8657.0	4	1216.0	19.3561015298
Mir141	4072.0	1	26.0	0.879867573747
Mir200c	4069.0	1	26.0	0.880516284172
Ptpn6	16448.0	3	69.0	0.578079711493
Grcc10	5896.0	2	284.0	6.6376232643
Atn1	17944.0	3	375.0	2.87980937513
Eno2	13455.0	9	521.0	5.33587632883
Lrrc23	13856.0	8	364.0	3.62005561808
Spsb2	5674.0	8	504.0	12.2403247146
Usp5	18429.0	7	485.0	3.62653357531
Cdca3	7526.0	3	287.0	5.25496002681
Leprel2	20593.0	6	386.0	2.58297033995
Gpr162	9473.0	7	704.0	10.2408700649
Cd4	27517.0	6	2227.0	11.1524649562
Lag3	11347.0	8	671.0	8.14879137881
Ptms	8272.0	5	328.0	5.46405487175
Mlf2	8762.0	4	549.0	8.63417465894
Cops7a	11119.0	10	877.0	10.8689001044
Zfp384	32633.0	4	373.0	1.57508343794
Ing4	13417.0	3	216.0	2.21845214803
Acrbp	8267.0	3	216.0	3.6004563288
Lpar5	18553.0	2	63.0	0.467927036263
Chd4	38339.0	8	479.0	1.72165634129
Mir7045	4063.0	1	36.0	1.22097680163
Nop2	16871.0	4	143.0	1.1680110356
Iffo1	20526.0	8	648.0	4.35033213536
Ncapd2	27580.0	9	722.0	3.60740306372
Scarna10	4071.0	1	24.0	0.812384957836
Vamp1	10726.0	5	1090.0	14.0036239358
4930417O13Rik	12253.0	8	1202.0	13.5180412768
Tuba3a	11769.0	10	729.0	8.53571094288
Ltbr	11300.0	5	998.0	12.170371405
Scnn1a	27603.0	4	256.0	1.27801341916
Tnfrsf1a	16761.0	2	76.0	0.624835074515
Plekhg6	21854.0	6	204.0	1.28632574762
Cd9	38490.0	9	757.0	2.71018977511
Vwf	137732.0	11	746.0	0.746372634252
Ano2	353710.0	2	73.0	0.0284398470174
Ndufa9	31282.0	4	143.0	0.629931404054
Akap3	25211.0	3	209.0	1.14237304672
Dyrk4	49641.0	5	312.0	0.866095548509
D6Wsu163e	39739.0	2	38.0	0.131770561463
Ccnd2	29340.0	3	57.0	0.267711162678
9330179D12Rik	66794.0	20	3609.0	7.44562508143
D130058E03	15782.0	3	349.0	3.04729937062
Parp11	44517.0	2	173.0	0.535515379199
Efcab4b	55964.0	9	1123.0	2.76517576809
Tspan9	186179.0	35	1795.0	1.32857321856
Tead4	77671.0	9	1359.0	2.41108373942
Tulp3	38691.0	2	39.0	0.13890132435
Rhno1	9823.0	2	39.0	0.547106906286
Foxm1	16893.0	2	158.0	1.2888490001
4933413G19Rik	13635.0	3	371.0	3.74947533799
Nrip2	13170.0	3	754.0	7.88927881918
Itfg2	19467.0	5	645.0	4.56575307007
Gm10069	41089.0	8	1160.0	3.89030948012
Pzp	47154.0	10	1596.0	4.66408097644
Klrb1c	14157.0	1	93.0	0.905239405099
Klrb1b	16610.0	6	1471.0	12.2037913639
BC035044	15664.0	20	3056.0	26.8845275877
Clec2i	14581.0	20	3149.0	29.7602849181
Clec2g	54327.0	8	1494.0	3.78954098181
Clec2f	10416.0	1	16.0	0.211675573691
Klrb1f	15571.0	4	149.0	1.31862558426
Clec2e	13088.0	4	240.0	2.52690950745
Klrb1-ps1	16929.0	2	398.0	3.23969034156
2310001H17Rik	9860.0	2	221.0	3.08863858646
Cd69	12045.0	6	309.0	3.53511388361
4922502D21Rik	13617.0	10	2960.0	29.954495372
Clec12a	19060.0	5	176.0	1.27245228391
Clec12b	13991.0	6	876.0	8.62793935118
Clec1b	12117.0	2	33.0	0.375293088191
Clec9a	19903.0	4	166.0	1.14932083337
Clec1a	29317.0	1	17.0	0.0799063196794
Clec7a	15187.0	2	112.0	1.01624346013
Klre1	11542.0	7	529.0	6.31577043772
Klrd1	10965.0	2	101.0	1.26930056049
Klrk1	16361.0	2	86.0	0.724336450625
Klrc3	8204.0	1	104.0	1.74686531463
Klrc2	8186.0	5	265.0	4.46093471724
Klrc1	16957.0	1	20.0	0.162529690951
Klri1	23915.0	1	15.0	0.0864316110012
Klri2	15444.0	3	159.0	1.41869508917
Klra22	412727.0	15	443.0	0.147908311604
Klra15	412570.0	15	443.0	0.147964596853
Klra12	266458.0	12	391.0	0.202208649029
Klra21	51282.0	1	19.0	0.0510552468895
Klra8	18609.0	1	19.0	0.140696177709
Klra7	17083.0	1	15.0	0.12099818399
Klra3	18338.0	3	52.0	0.39075370927
Klra1	26957.0	1	19.0	0.0971256137918
Ybx3	27593.0	2	32.0	0.159809573121
Gm4736	253915.0	1	16.0	0.0086832710772
Gm8882	7030.0	1	16.0	0.313629128815
Etv6	238441.0	51	2810.0	1.62396669914
Bcl2l14	46396.0	15	1047.0	3.10969557723
Lrp6	124436.0	12	1288.0	1.42633505122
Mansc1	27282.0	7	918.0	4.63679836516
Loh12cr1	75673.0	20	2227.0	4.05537481267
Dusp16	81161.0	5	451.0	0.76573921109
Crebl2	31685.0	8	1288.0	5.60162311609
Gpr19	22770.0	5	1549.0	9.37432748505
2810454H06Rik	6825.0	1	26.0	0.524955422754
Cdkn1b	9125.0	1	55.0	0.830580155179
1190002F15Rik	26627.0	10	1833.0	9.48619309727
Apold1	8836.0	7	1045.0	16.2971745591
Gprc5a	23047.0	4	783.0	4.68165163381
Gprc5d	16293.0	1	229.0	1.93680616524
Hebp1	34697.0	4	158.0	0.627504572693
Gm19434	10480.0	1	38.0	0.499659383776
8430419L09Rik	42254.0	6	247.0	0.805528404951
Gsg1	21007.0	5	482.0	3.16180248793
Emp1	19681.0	4	142.0	0.994243858704
Grin2b	447707.0	2	67.0	0.0206220887716
Atf7ip	92529.0	29	2330.0	3.47000249048
Plbd1	53823.0	1	16.0	0.040964137554
Gucy2c	88459.0	6	266.0	0.41437290037
Art4	13150.0	8	1489.0	15.6034516294
Mgp	7371.0	3	1337.0	24.9952065606
Erp27	18794.0	6	324.0	2.3756230023
Pde6h	12961.0	3	169.0	1.7968007825
Rerg	118894.0	2	35.0	0.0405657808346
Eps8	97765.0	6	194.0	0.273445045811
Dera	87296.0	11	2465.0	3.89111721311
Mgst1	20216.0	1	15.0	0.1022463384
Plekha5	174808.0	20	2387.0	1.88166734906
Aebp2	36819.0	6	207.0	0.774729495204
Pde3a	254083.0	1	37.0	0.0200667874021
Slco1c1	49792.0	1	20.0	0.0553505777928
Slco1a6	104382.0	3	83.0	0.109573166573
Golt1b	20616.0	4	711.0	4.75244313709
Gys2	54497.0	5	1179.0	2.98121256949
Ldhb	21695.0	2	183.0	1.162366726
Kcnj8	10418.0	4	146.0	1.93116880179
Abcc9	118413.0	13	996.0	1.15907539948
5330439B14Rik	15868.0	10	757.0	6.57393524351
Gm766	22686.0	7	1412.0	8.57686359181
Gm7457	23264.0	6	394.0	2.33379963026
St8sia1	146912.0	46	3165.0	2.96871274754
C2cd5	93233.0	19	1676.0	2.47717158346
Etnk1	45317.0	14	1434.0	4.36053456783
D6Ertd474e	55992.0	5	179.0	0.440533342739
Sox5	385144.0	19	845.0	0.302332828006
Bcat1	86323.0	12	403.0	0.643324742938
Lrmp	57190.0	31	1690.0	4.07209913305
Casc1	40099.0	4	211.0	0.725104578114
Lyrm5	9396.0	1	121.0	1.7745739267
Kras	37533.0	8	1272.0	4.67009340201
1700073E17Rik	8599.0	4	1266.0	20.2879184634
Ifltd1	41691.0	10	612.0	2.02283679128
Sspn	35079.0	4	153.0	0.601029737631
Itpr2	397925.0	57	4393.0	1.52128895569
Asun	32204.0	15	1421.0	6.08045381412
Tm7sf3	36317.0	6	1723.0	6.53773097362
4930479D17Rik	12186.0	1	23.0	0.260086850884
Stk38l	57885.0	6	987.0	2.34964823517
Arntl2	32000.0	3	80.0	0.344501996182
Smco2	25295.0	1	16.0	0.0871639761047
Ppfibp1	147530.0	6	600.0	0.560431634812
Mrps35	32133.0	2	54.0	0.231576358184
Mansc4	15971.0	1	56.0	0.483178555788
Klhl42	25704.0	4	440.0	2.3588683212
Ccdc91	160742.0	5	616.0	0.52808408418
Tmtc1	215923.0	7	1280.0	0.816888529917
Caprin2	57615.0	5	671.0	1.60486567344
Fam60a	29374.0	5	1740.0	8.16277624235
Dennd5b	117612.0	15	1623.0	1.90159759142
Amn1	35136.0	12	1101.0	4.31804073084
2810474O19Rik	30250.0	2	59.0	0.268768499501
Bicd1	158343.0	10	842.0	0.732765403676
Myadm	10322.0	3	143.0	1.90907907204
Prkcg	31497.0	3	64.0	0.280002892411
Cacng8	24908.0	1	15.0	0.0829858670746
Cacng6	14236.0	1	15.0	0.145196120897
Cnot3	19841.0	7	316.0	2.19470048473
Mir3572	4086.0	2	92.0	3.10271009778
Leng1	9734.0	3	558.0	7.89940882966
Tmc4	15800.0	7	836.0	7.29123212173
Mboat7	19737.0	11	4178.0	29.1701745969
Tsen34	10528.0	7	3900.0	51.0470283097
Rps9	6857.0	1	17.0	0.341638263678
Pirb	11878.0	5	1208.0	14.0144270547
9430041J12Rik	50604.0	3	162.0	0.441145548823
Ttyh1	20709.0	3	210.0	1.39737156209
D030047H15Rik	14587.0	3	210.0	1.98383270579
Leng9	5690.0	1	15.0	0.363270997732
Cdc42ep5	17440.0	3	126.0	0.995579163279
Eps8l1	19753.0	3	648.0	4.52057497142
Ppp1r12c	24160.0	8	650.0	3.70738903176
Tnnt1	15406.0	9	353.0	3.15745046482
Tnni3	8136.0	3	88.0	1.49047077994
Dnaaf3	13486.0	2	133.0	1.35900238743
Syt5	10803.0	8	1111.0	14.1716825977
Ptprh	59428.0	20	2137.0	4.95524510898
Ppp6r1	31456.0	4	292.0	1.27917831746
Hspbp1	28443.0	9	524.0	2.53867800161
Brsk1	18500.0	5	877.0	6.5325027168
Tmem150b	13081.0	4	141.0	1.48535376383
Suv420h2	11388.0	3	75.0	0.907539505222
Cox6b2	5303.0	2	41.0	1.0654031185
Fam71e2	22044.0	4	97.0	0.606363520771
Il11	14480.0	1	15.0	0.142749445932
Tmem238	8776.0	3	2159.0	33.9006294329
Shisa7	23145.0	9	1430.0	8.51394002231
Isoc2b	25220.0	6	1421.0	7.76427179342
Isoc2a	22664.0	8	888.0	5.39918412654
Zfp628	10787.0	3	686.0	8.7634511683
Ssc5d	22954.0	4	853.0	5.12085392949
Sbk2	11268.0	5	910.0	11.1287474805
Sbk3	9702.0	5	252.0	3.57924151878
Zfp579	7250.0	1	229.0	4.35260453108
Fiz1	11198.0	3	342.0	4.20859734575
Zfp524	6981.0	2	309.0	6.09947668359
Zfp865	16848.0	1	23.0	0.188118373984
Zfp580	6192.0	1	43.0	0.956949989395
U2af2	21803.0	10	2345.0	14.8210279512
Epn1	21944.0	5	935.0	5.87147951933
Rfpl4	11125.0	7	2249.0	27.8574378216
Rasl2-9	5009.0	2	596.0	16.3963417628
Vmn1r55	4933.0	2	37.0	1.03357582475
Vmn1r58	8256.0	1	46.0	0.767785456608
Zfp444	24592.0	5	311.0	1.74268251159
Galp	23048.0	6	955.0	5.70981267536
Zscan5b	21135.0	8	2148.0	14.0050208242
Gm6792	29940.0	1	24.0	0.110461561902
Zfp667	25304.0	1	53.0	0.288627976568
Zfp583	18770.0	4	894.0	6.56334117394
Zfp78	23301.0	3	241.0	1.42526039363
Zfp28	17320.0	2	200.0	1.59123323872
Gm16532	19912.0	3	1050.0	7.266514584
Olfr1344	4966.0	1	16.0	0.443981630199
Olfr1336	4945.0	1	39.0	1.08680103952
Olfr5	10598.0	1	36.0	0.468091030857
Zim1	24990.0	2	33.0	0.181969841921
Usp29	240637.0	1	22.0	0.0125983018671
Zim3	24977.0	1	22.0	0.121376368916
Zfp418	16208.0	8	1464.0	12.4469625472
Vmn2r29	69294.0	9	1956.0	3.88977922783
Vmn2r30	29220.0	5	280.0	1.32047308598
Vmn1r80	4927.0	1	17.0	0.475464496456
Gm4224	8492.0	4	344.0	5.58213314587
Vmn1r83	4921.0	5	645.0	18.0616775076
Vmn1r84	4957.0	3	1548.0	43.0332128376
Zfp551	11344.0	6	773.0	9.38998741357
Zfp606	8410.0	1	41.0	0.671799374244
Vmn2r56	43108.0	2	222.0	0.709654292962
Rps5	8376.0	1	15.0	0.246777934228
2310014L17Rik	7657.0	1	15.0	0.269950630416
Sult2a2	50132.0	1	23.0	0.0632214626362
Obox1	13590.0	4	119.0	1.20664422504
Obox3	18472.0	3	808.0	6.0276659358
Obox5	12905.0	3	56.0	0.597973244052
Obox6	10430.0	1	33.0	0.435994856146
Crx	18009.0	6	1031.0	7.88897902302
Sepw1	9164.0	2	68.0	1.0225288407
Ehd2	22549.0	3	46.0	0.281113873332
Gltscr1	32234.0	1	18.0	0.0769502504347
Zfp541	28387.0	1	16.0	0.0776698057409
Napa	23333.0	2	101.0	0.596489120377
Slc8a2	34212.0	5	633.0	2.54962894404
Meis3	15179.0	3	104.0	0.94415198901
Dhx34	28773.0	9	385.0	1.84385734585
C5ar2	11747.0	3	345.0	4.04709929967
C5ar1	16594.0	10	909.0	7.54856730215
Prr24	5680.0	2	69.0	1.673988573
Ccdc9	16754.0	8	1127.0	9.26951771989
Bbc3	12752.0	6	513.0	5.54358607408
Sae1	64846.0	19	3001.0	6.3772660799
Zc3h4	40501.0	13	1129.0	3.8413150657
Npas1	25060.0	10	539.0	2.96387192246
Arhgap35	124521.0	1	16.0	0.017706352949
Mill1	24746.0	3	109.0	0.6069783817
Psg28	13520.0	4	98.0	0.998851941594
Psg26	13568.0	1	32.0	0.325001883191
Psg25	16526.0	1	372.0	3.10189380564
Psg27	14792.0	5	1822.0	16.9735704988
Psg23	14159.0	2	32.0	0.311436227921
Psg21	14072.0	3	351.0	3.43718591984
Psg20	15627.0	10	1147.0	10.1143863728
Psg22	13159.0	10	2002.0	20.9649060371
Sycp1-ps1	7113.0	2	215.0	4.16521463119
Psg19	13386.0	4	540.0	5.55897438932
Psg17	11655.0	8	787.0	9.30495310152
Mill2	22688.0	6	489.0	2.97005423366
Pglyrp1	9749.0	3	115.0	1.62550947014
Nova2	43432.0	10	804.0	2.55092655121
Nanos2	5439.0	4	354.0	8.96883299493
Mypop	14522.0	7	459.0	4.35549969006
Irf2bp1	6699.0	3	140.0	2.87984949787
Foxa3	14257.0	3	392.0	3.78886953787
Sympk	34246.0	8	2193.0	8.82430505902
Rsph6a	23761.0	1	15.0	0.0869917923107
Dmwd	10576.0	6	566.0	7.37474016033
Dmpk	13972.0	9	1055.0	10.4050846256
Mir3100	4065.0	3	489.0	16.5767750193
Fbxo46	22403.0	5	2098.0	12.9047928936
Gipr	13003.0	3	122.0	1.29290912972
Eml2	29313.0	9	450.0	2.11545591761
Gpr4	15639.0	6	685.0	6.03577894712
Opa3	22429.0	12	1664.0	10.2233950983
Vasp	18925.0	10	605.0	4.40525670151
Rtn2	9096.0	6	284.0	4.30248755127
Fosb	11350.0	1	20.0	0.242820790261
Ercc1	13760.0	12	1476.0	14.7815391385
Cd3eap	7475.0	2	361.0	6.65499508344
Ppp1r13l	21318.0	6	781.0	5.04842966542
Nlrp4e	65086.0	7	1275.0	2.69944409017
Nlrp5	60025.0	2	49.0	0.112490447733
Vmn1r169	4915.0	1	25.0	0.700919626007
Vmn1r171	5581.0	2	630.0	15.5553669661
Vmn1r172	6348.0	5	366.0	7.94503658492
Vmn1r175	4915.0	1	287.0	8.04655730656
Vmn1r177	4930.0	2	45.0	1.25781661892
Vmn1r183	4918.0	3	101.0	2.82998793123
Zfp180	29812.0	9	911.0	4.21093946763
Zfp112	19633.0	9	1197.0	8.40154616065
Zfp235	13079.0	2	33.0	0.347689146694
Zfp114	11274.0	2	87.0	1.06339094085
Zfp111	18935.0	1	15.0	0.109163558336
Zfp108	11651.0	1	17.0	0.201065451381
Zfp61	12504.0	8	1057.0	11.6487079323
Zfp94	18963.0	6	173.0	1.25716068849
Tescl	4886.0	5	137.0	3.8638373702
Lypd5	8610.0	5	481.0	7.69827921783
Kcnn4	18950.0	4	443.0	3.22141180599
Smg9	27150.0	9	589.0	2.98949061881
Irgc1	17757.0	9	1490.0	11.5629436124
Plaur	17374.0	7	910.0	7.21760830036
Cadm4	26511.0	16	6934.0	36.0420480786
Zfp428	12596.0	4	195.0	2.13330864578
Irgq	11953.0	5	214.0	2.46711042192
Pinlyp	8348.0	2	50.0	0.825352171017
Xrcc1	30289.0	2	50.0	0.227476639164
Ethe1	25383.0	3	472.0	2.56242275851
Phldb3	21970.0	6	746.0	4.6790803669
Lypd3	8549.0	2	113.0	1.8214399611
Cd177	20329.0	2	86.0	0.582953842721
Gm5893	25481.0	8	1012.0	5.47287814664
Lypd4	9072.0	7	1115.0	16.9364958441
Dmrtc2	11595.0	7	1115.0	13.2512195168
Rps19	9089.0	2	55.0	0.833869943449
Cd79a	8687.0	10	2007.0	31.8367908985
Arhgef1	27606.0	13	1459.0	7.28288650917
Rabac1	6979.0	7	2269.0	44.8015491811
Mir7046	4066.0	7	2269.0	76.8986747996
Atp1a3	31727.0	8	340.0	1.47673185239
Mir7047	4064.0	1	61.0	2.06836828417
Grik5	66519.0	21	1628.0	3.37256573181
Zfp574	10288.0	2	58.0	0.776870753444
Nlrp9c	33357.0	10	3067.0	12.6700557279
Nlrp4a	44346.0	10	1688.0	5.24529264922
Nlrp9a	43082.0	20	2376.0	7.59980263618
Vmn1r185	4960.0	3	138.0	3.83397382848
Cyp2b23	25204.0	5	1705.0	9.32194736535
Cyp2b19	19444.0	7	2539.0	17.9940458405
Cyp2g1	16271.0	7	1220.0	10.3323074265
Cyp2a5	11926.0	1	17.0	0.196429110686
Cyp2a22	11756.0	1	98.0	1.14873071201
Cyp2t4	8851.0	3	147.0	2.28863601576
Snrpa	13266.0	4	213.0	2.2125410881
BC024978	13606.0	4	213.0	2.15725195316
Itpkc	25428.0	3	237.0	1.28436327034
Adck4	28937.0	3	237.0	1.12861696921
Numbl	27390.0	3	757.0	3.80851421847
Sptbn4	42124.0	13	2052.0	6.71273474662
Sertad1	7362.0	4	91.0	1.7033241865
Prx	24718.0	1	19.0	0.105923423051
Hipk4	11914.0	2	396.0	4.58025148525
Pld3	25095.0	5	502.0	2.75656508601
2310022A10Rik	25623.0	7	725.0	3.89905861503
Akt2	51894.0	25	4853.0	12.8867937524
Ttc9b	6284.0	5	2167.0	47.519785215
Map3k10	22222.0	7	246.0	1.5254700938
C030039L03Rik	21143.0	3	58.0	0.378018555145
Zfp60	24281.0	3	299.0	1.6969004054
Gm10046	9300.0	2	50.0	0.740864507919
Zfp607	24241.0	5	159.0	0.903854088412
1700049G17Rik	26039.0	10	566.0	2.99532439555
Zfp780b	23358.0	6	804.0	4.74320755083
Zfp850	33645.0	13	1608.0	6.58593205363
Fcgbp	53629.0	10	997.0	2.56181163321
9530053A07Rik	39346.0	5	189.0	0.661931350363
Fbl	13522.0	6	661.0	6.73615794931
Dyrk1b	11816.0	4	621.0	7.24223898542
Eid2	5288.0	1	17.0	0.44300559267
BC089491	10483.0	1	16.0	0.210322691555
Dll3	12231.0	1	16.0	0.180264309996
Supt5	27824.0	3	246.0	1.21833655924
Rps16	6010.0	2	228.0	5.22771747951
AF357399	4094.0	2	228.0	7.67429947529
Plekhg2	17059.0	4	400.0	3.23115771084
Zfp36	6445.0	1	41.0	0.876622612473
Med29	11444.0	5	787.0	9.47651419069
Paf1	10388.0	3	727.0	9.64393343183
Samd4b	40670.0	8	259.0	0.877561022977
Gmfg	13449.0	2	35.0	0.358616101313
Lrfn1	19311.0	8	1584.0	11.3032191384
1700028B04Rik	4552.0	6	411.0	12.4420316723
Ifnl2	5500.0	2	113.0	2.83118004135
Ifnl3	5487.0	5	423.0	10.623243622
Pak4	43366.0	4	76.0	0.241499347045
Mir7049	4060.0	1	17.0	0.576998417251
Fbxo17	25351.0	3	700.0	3.80500015507
Sars2	15912.0	1	56.0	0.484970130372
Hnrnpl	15377.0	1	16.0	0.143383805396
Eif3k	13854.0	5	1069.0	10.6329618571
Map4k1	24425.0	9	1252.0	7.063525064
Ryr1	125812.0	15	2446.0	2.67908270328
Fam98c	7701.0	1	15.0	0.268408255693
Spred3	13819.0	4	518.0	5.16541092763
Ggn	7523.0	4	518.0	9.48834422557
Catsperg1	36502.0	5	394.0	1.48741204861
Kcnk6	14595.0	1	29.0	0.27380768453
Yif1b	13210.0	1	19.0	0.198199483042
Spint2	29648.0	7	537.0	2.49591975108
Ppp1r14a	8071.0	3	452.0	7.71725448021
Dpf1	17582.0	7	2033.0	15.933854129
Sipa1l3	189083.0	41	4458.0	3.24892221719
Catsperg2	33797.0	3	58.0	0.236483898317
Zfp84	16868.0	12	1979.0	16.1671674281
Zfp790	19971.0	5	302.0	2.08381358664
Zfp940	13713.0	4	113.0	1.13552761813
Zfp420	21324.0	2	711.0	4.59465239703
Zfp74	23103.0	4	643.0	3.83525574246
Zfp568	48328.0	3	79.0	0.225257885271
Zfp14	19038.0	3	70.0	0.506673804659
Zfp82	20790.0	3	106.0	0.702591853686
Zfp566	17174.0	1	35.0	0.28083311672
Zfp260	16539.0	1	16.0	0.133309920525
Zfp382	17085.0	3	80.0	0.645248105229
Zfp146	12460.0	10	927.0	10.2521139795
Gm5113	14288.0	10	927.0	8.94046333878
Capns1	12107.0	2	371.0	4.22268904216
Tbcb	11899.0	1	16.0	0.185293955422
Polr2i	5314.0	1	16.0	0.414906431232
Wdr62	44284.0	22	1420.0	4.41868697118
Clip3	20615.0	7	642.0	4.2914437361
Alkbh6	9551.0	5	797.0	11.4990300893
Syne4	8230.0	1	213.0	3.56641191674
Sdhaf1	4967.0	3	239.0	6.6306403936
Lrfn3	11259.0	7	613.0	7.50261030855
Hcst	6143.0	2	149.0	3.34239280034
Nfkbid	9443.0	2	149.0	2.17434279069
Scgb1b30	9407.0	1	16.0	0.234380012285
Wtip	27721.0	5	484.0	2.40595889257
Uba2	31833.0	3	71.0	0.307349501824
Pdcd2l	16151.0	5	121.0	1.03237549472
Gpi1	33010.0	1	31.0	0.129410019772
4931406P16Rik	52896.0	5	1001.0	2.60773213989
Lsm14a	48821.0	5	188.0	0.530643577823
Chst8	142244.0	19	2609.0	2.52750402981
Pepd	136302.0	15	1873.0	1.89359580593
Lrp3	18468.0	1	19.0	0.141770368799
Tshz3	79340.0	6	846.0	1.46936571097
Zfp536	294644.0	4	353.0	0.165093067773
Gm5114	9867.0	1	24.0	0.335179807779
Zfp939	31899.0	3	467.0	2.01739781457
Zfp619	26650.0	3	514.0	2.65777149775
A230077H06Rik	53172.0	9	729.0	1.88927973533
AW146154	25017.0	8	881.0	4.85280023403
Zfp788	22002.0	6	148.0	0.926939286156
Vmn2r-ps54	63180.0	4	391.0	0.852803295393
Vmn2r58	39790.0	3	82.0	0.283982545232
Vmn2r59	51190.0	8	463.0	1.2463717463
Vmn2r60	83306.0	28	2085.0	3.44890721936
Vmn2r61	44703.0	5	103.0	0.317506257806
Gm5595	36611.0	3	112.0	0.421558805522
Josd2	7679.0	1	17.0	0.305067531455
Mir7052	4065.0	1	17.0	0.576288702101
Myh14	69041.0	11	2179.0	4.34912501083
Izumo2	15100.0	3	62.0	0.565804603002
Zfp473	21136.0	4	184.0	1.19962844999
Vrk3	32886.0	4	184.0	0.771007325884
Ppfia3	31894.0	1	16.0	0.069129390342
Mrgprb1	16230.0	1	55.0	0.466977443993
Mrgprx2	24652.0	1	24.0	0.134156221132
Zdhhc13	42435.0	7	2310.0	7.50135134847
E2f8	18613.0	2	81.0	0.599681119449
Nav2	367900.0	2	30.0	0.0112368142272
Htatip2	18488.0	1	15.0	0.111802897939
Nell1	891940.0	8	152.0	0.0234833300086
Ano5	91679.0	12	709.0	1.06568315664
Gas2	119314.0	11	3728.0	4.30562529718
Svip	12554.0	1	25.0	0.27441611931
Luzp2	437644.0	1	41.0	0.0129096542793
Oca2	300747.0	11	965.0	0.442158261018
Gabrg3	666630.0	94	9907.0	2.04790140028
Gabra5	106341.0	1	18.0	0.0233250991858
