gene_id	DOG_iv	DOG_length	DOG_read_count	RPKM
PLCH2	chr1:2436964-2439974,	3010	35.0	0.457084446034
PLCL1	chr2:199014608-199024608,	10000	32.0	0.125789639549
PLCL2	chr3:17132098-17142098,	10000	6.0	0.0235855574154
PLCXD3	chr5:41297047-41307047,	10000	1.0	0.00393092623589
PLCZ1	chr12:18826109-18836109,	10000	4.0	0.0157237049436
PLD1	chr3:171308194-171318194,	10000	5.0	0.0196546311795
PLD2	chr17:4726727-4736634,	9907	4.0	0.015871308109
PLD3	chr19:40884397-40885177,	780	0.666666666667	0.0335976601358
PLD4	chr14:105399573-105403590,	4017	0	0.0
PLD5	chr1:242241688-242251688,	10000	3.0	0.0117927787077
PLD6	chr17:17095962-17104308,	8346	44.9305555556	0.211620775972
PLEC	chr8:144979314-144989314,	10000	76.0	0.298750393928
PLEK	chr2:68624585-68634585,	10000	0	0.0
PLEK2	chr14:67853233-67853699,	466	3.30555555556	0.278838949733
PLEKHA1	chr10:124191871-124201871,	10000	20.0	0.0786185247179
PLEKHA2	chr8:38831430-38831667,	237	0.222222222222	0.0368581925541
PLEKHA4	chr19:49339934-49340353,	419	0	0.0
PLEKHA5	chr12:19529333-19539333,	10000	2.0	0.00786185247179
PLEKHA7	chr11:16799206-16809206,	10000	7.0	0.0275164836513
PLEKHA8	chr7:30157961-30167961,	10000	9.0	0.035378336123
PLEKHA8P1	chr12:45556816-45566816,	10000	7.0	0.0275164836513
PLEKHB1	chr11:73373864-73376682,chr11:73376682-73383864,	10000	6.0	0.0235855574154
PLEKHB2	chr2:131907425-131917425,	10000	13.0	0.0511020410666
PLEKHD1	chr14:69995215-70005215,	10000	7.0	0.0275164836513
PLEKHF1	chr19:30166383-30176383,	10000	7.0	0.0275164836513
PLEKHF2	chr8:96168913-96178913,	10000	8.02777777778	0.0315566022826
PLEKHG1	chr6:151164799-151174799,	10000	3.0	0.0117927787077
PLEKHG2	chr19:39919055-39923846,chr19:39926618-39929055,	7228	23.875	0.12984347521
PLEKHG3	chr14:65211060-65213000,	1940	0.5	0.0101312531853
PLEKHG4B	chr5:190087-191625,chr5:195468-200087,	6157	4.0	0.025537932343
PLEKHG5	chr1:6521004-6521213,	209	1.56644880174	0.294621755596
PLEKHG6	chr12:6437672-6437922,	250	0.388888888889	0.0611477414472
PLEKHG7	chr12:93165868-93166284,	416	0	0.0
PLEKHH2	chr2:43995126-44001177,	6051	2.0	0.0129926499286
PLEKHH3	chr17:40809931-40811265,chr17:40819024-40819931,	2241	0	0.0
PLEKHJ1	chr19:2232577-2233154,	577	5.50694444444	0.375171445343
PLEKHM1P	chr17:62778117-62780958,	2841	94.5416666667	1.30811797918
PLEKHM2	chr1:16061264-16062808,chr1:16067884-16068986,	2646	11.0	0.163417190457
PLEKHM3	chr2:208676011-208686011,	10000	3.0	0.0117927787077
PLEKHN1	chr1:910484-910578,chr1:917497-920484,	3081	3.0	0.0382758153446
PLEKHO2	chr15:65160201-65170201,	10000	9.0	0.035378336123
PLEKHS1	chr10:115542192-115552192,	10000	3.0	0.0117927787077
PLET1	chr11:112108875-112114695,chr11:112114695-112118875,	10000	51.0	0.200477238031
PLG	chr6:161175085-161185085,	10000	9.0	0.035378336123
PLGLA	chr2:107007851-107011135,chr2:107011135-107017851,	10000	0	0.0
PLGRKT	chr9:5347966-5357966,	10000	12.6666666667	0.0497917323213
PLIN1	chr15:90198682-90207599,	8917	3.0	0.0132250518198
PLIN2	chr9:19105758-19115758,	10000	13.0	0.0511020410666
PLIN3	chr19:4831754-4838345,	6591	2.0	0.0119281633618
PLIN5	chr19:4517716-4522543,	4827	3.0	0.0244308653567
PLK2	chr5:57739809-57749809,	10000	3.0	0.0117927787077
PLK3	chr1:45272957-45274153,chr1:45279801-45281667,	3062	1760.25	22.597690747
PLK4	chr4:128820377-128828959,chr4:128828959-128830377,	10000	1.0	0.00393092623589
PLK5	chr19:1535455-1544667,chr19:1544667-1545455,	10000	1.0	0.00393092623589
PLLP	chr16:57287545-57290008,	2463	6.05555555556	0.0966461315723
PLOD1	chr1:12035599-12040237,	4638	1.0	0.0084754770071
PLOD2	chr3:145777227-145787227,	10000	1.0	0.00393092623589
PLOD3	chr7:100844302-100849257,	4955	5.0	0.0396662586871
PLP1	chrX:103047547-103057547,	10000	1.0	0.00393092623589
PLP2	chrX:49031468-49031905,	437	2.78703703704	0.250701075728
PLRG1	chr4:155446148-155456148,	10000	4.0	0.0157237049436
PLS1	chr3:142432505-142442505,	10000	12.0	0.0471711148307
PLS3	chrX:114885179-114895179,	10000	3.0	0.0117927787077
PLS3-AS1	chrX:114742496-114752496,	10000	1.0	0.00393092623589
PLSCR1	chr3:146222966-146232966,	10000	38.0	0.149375196964
PLSCR2	chr3:146141074-146151074,	10000	5.41666666667	0.0212925171111
PLSCR3	chr17:7283046-7284292,	1246	1.0	0.031548364654
PLSCR4	chr3:145900123-145910123,	10000	0	0.0
PLSCR5	chr3:146293624-146303624,	10000	3.0	0.0117927787077
PLVAP	chr19:17453540-17462263,	8723	3.0	0.0135191777
PLXDC1	chr17:37209555-37213271,	3716	0	0.0
PLXDC2	chr10:20578784-20588784,	10000	14.0	0.0550329673025
PLXNA1	chr3:126756235-126766235,	10000	6.0	0.0235855574154
PLXNA2	chr1:208185587-208195587,	10000	0	0.0
PLXNA3	chrX:153701989-153702055,chrX:153702055-153705644,chrX:153705644-153706107,chrX:153707596-153711989,	8511	54.5578703704	0.251983273427
PLXNA4	chr7:131798090-131808090,	10000	0	0.0
PLXNB1	chr3:48436190-48445260,	9070	1.5	0.00650098054448
PLXNB2	chr22:50708822-50713407,	4585	1.0	0.00857344871515
PLXNB3	chrX:153044801-153046455,chrX:153051187-153051220,	1687	2.5	0.0582532044442
PLXNC1	chr12:94701451-94702055,	604	2.0	0.130163120394
PLXND1	chr3:129270204-129274055,	3851	0	0.0
PM20D2	chr6:89875288-89877222,chr6:89877222-89885288,	10000	3.0	0.0117927787077
PMAIP1	chr18:57571538-57581538,	10000	4.02777777778	0.015832897339
PMCHL2	chr5:70681820-70691820,	10000	1.0	0.00393092623589
PMEL	chr12:56347807-56347888,	81	1.26388888889	0.613364690443
PMEPA1	chr20:56213447-56223447,	10000	2.0	0.00786185247179
PMFBP1	chr16:72146811-72152995,	6184	2.5	0.0158915193883
PML	chr15:74340155-74350155,	10000	41.0	0.161167975672
PMM1	chr22:41972670-41972889,	219	0	0.0
PMP2	chr8:82342563-82352563,	10000	3.0	0.0117927787077
PMP22	chr17:15123093-15133093,	10000	2.0	0.00786185247179
PMPCA	chr9:139318213-139323066,	4853	65.0555555556	0.526949495413
PMS1	chr2:190742355-190752355,	10000	10.2857142857	0.0404323841406
PMS2	chr7:6002869-6012869,	10000	8.0	0.0314474098872
PMS2CL	chr7:6791232-6801232,	10000	15.0	0.0589638935384
PMS2L2	chr7:72491707-72501707,	10000	0	0.0
PMS2P3	chr7:75133628-75137068,	3440	11.0	0.125698222659
PMS2P4	chr7:66731117-66741117,	10000	14.0	0.0550329673025
PMS2P9	chr7:76682355-76692355,	10000	9.25	0.036361067682
PNCK	chrX:152925187-152926781,chrX:152926781-152935187,	10000	5.0	0.0196546311795
PNISR	chr6:99842082-99847840,	5758	228.0	1.55653209758
PNKD	chr2:219211516-219216703,chr2:219216703-219221387,chr2:219221387-219221516,	10000	2.0	0.00786185247179
PNKP	chr19:50363999-50364459,	460	14.6319444444	1.25037161519
PNLDC1	chr6:160241736-160251736,	10000	2.0	0.00786185247179
PNLIP	chr10:118327367-118337367,	10000	3.0	0.0117927787077
PNLIPRP1	chr10:118368686-118378686,	10000	1.0	0.00393092623589
PNLIPRP2	chr10:118404654-118413206,chr10:118413206-118414654,	10000	6.5	0.0255510205333
PNLIPRP3	chr10:118237468-118247468,	10000	2.0	0.00786185247179
PNMA1	chr14:74170431-74171824,chr14:74171824-74178485,	8054	1.33333333333	0.00650761730965
PNMA2	chr8:26352195-26362195,	10000	1.0	0.00393092623589
PNMA3	chrX:152228827-152238827,	10000	1.0	0.00393092623589
PNMA5	chrX:152147367-152152025,chrX:152152025-152157367,	10000	0	0.0
PNMA6A	chrX:152340864-152350864,	10000	1.0	0.00393092623589
PNMAL1	chr19:46959747-46969747,	10000	6.0	0.0235855574154
PNMT	chr17:37826728-37827374,	646	0.25	0.0152125628324
PNN	chr14:39652422-39662422,	10000	33.0	0.129720565785
PNO1	chr2:68403094-68405988,	2894	78.9583333333	1.07249268847
PNOC	chr8:28200871-28203101,	2230	1.0	0.0176274719098
PNP	chr14:20946165-20956165,	10000	42.0	0.165098901908
PNPLA1	chr6:36276372-36283534,	7162	0.5	0.00274429365812
PNPLA2	chr11:825571-828259,chr11:831991-832951,	3648	0	0.0
PNPLA3	chr22:44343448-44351260,	7812	22.0	0.110701967729
PNPLA4	chrX:7856803-7866803,	10000	1.0	0.00393092623589
PNPLA5	chr22:44265557-44275557,	10000	9.0	0.035378336123
PNPLA6	chr19:7626653-7636653,	10000	9.0	0.035378336123
PNPLA7	chr9:140353786-140354403,	617	2.11111111111	0.134499547059
PNPLA8	chr7:108100865-108110865,	10000	14.0	0.0550329673025
PNPO	chr17:46026674-46029333,chr17:46035243-46036674,	4090	17.0	0.163388132054
PNPT1	chr2:55851197-55861197,	10000	48.0277777778	0.188793651718
PNRC1	chr6:89794879-89795677,chr6:89795677-89804879,	10000	21.0	0.0825494509538
PNRC2	chr1:24289949-24299949,	10000	3154.30555556	12.3993424644
POC1A	chr3:52099248-52109248,	10000	1.0	0.00393092623589
POC1B	chr12:89803497-89813497,	10000	4.0	0.0157237049436
POC5	chr5:74967671-74970023,	2352	0.5	0.00835656087563
PODN	chr1:53551174-53552850,	1676	0	0.0
PODNL1	chr19:14041693-14041999,	306	0	0.0
PODXL	chr7:131181398-131185020,	3622	5.5	0.0596910389216
PODXL2	chr3:127391653-127391780,chr3:127399769-127401653,	2011	5.7962962963	0.113300910901
POF1B	chrX:84528368-84532394,	4026	0.5	0.00488192528054
POFUT1	chr20:30826467-30836467,	10000	17.0	0.0668257460102
POFUT2	chr21:46673842-46683842,	10000	26.0	0.102204082133
POGLUT1	chr3:119213554-119217367,	3813	10.0	0.103092741566
POLA1	chrX:25015102-25021812,	6710	0	0.0
POLA2	chr11:65065088-65075088,	10000	152.361111111	0.598920288997
POLB	chr8:42229331-42231585,chr8:42234674-42239331,	6911	7.0	0.0398154878473
POLD1	chr19:50921275-50922194,	919	0	0.0
POLD2	chr7:44154164-44154278,	114	0.361111111111	0.124517643925
POLD3	chr11:74354105-74364105,	10000	10.0	0.0393092623589
POLDIP3	chr22:42978017-42979726,	1709	4.72222222222	0.108617362347
POLE	chr12:133190347-133195365,chr12:133198972-133200347,	6393	3.0	0.0184463924725
POLE2	chr14:50101948-50110269,	8321	131.472222222	0.621088339893
POLE3	chr9:116163618-116169517,	5899	10.2222222222	0.0681179886802
POLE4	chr2:75196859-75206859,	10000	10.0555555556	0.0395276471498
POLG2	chr17:62464760-62473901,	9141	3.79166666667	0.0163053954466
POLH	chr6:43596983-43597278,	295	0.0833333333333	0.0111043114008
POLI	chr18:51824604-51834604,	10000	7.0	0.0275164836513
POLK	chr5:74895646-74905646,	10000	42.0	0.165098901908
POLL	chr10:103328638-103338638,	10000	41.0	0.161167975672
POLM	chr7:44101660-44102325,chr7:44105186-44111316,chr7:44111316-44111660,	7139	132.532407407	0.729759234324
POLN	chr4:2070816-2073644,	2828	0.5	0.00695001102527
POLQ	chr3:121143608-121150272,	6664	1.0	0.00589874885338
POLR1A	chr2:86243450-86247338,chr2:86250991-86253450,	6347	262.194444444	1.62386485044
POLR1B	chr2:113334729-113342035,	7306	74.2222222222	0.399345853572
POLR1C	chr6:43489246-43490067,	821	16.25	0.778045692245
POLR1D	chr13:28241559-28251559,	10000	3.0	0.0117927787077
POLR1E	chr9:37503694-37510888,	7194	335.236111111	1.83178819069
POLR2A	chr17:7417935-7427935,	10000	20.0	0.0786185247179
POLR2D	chr2:128593839-128603839,	10000	350.0	1.37582418256
POLR2F	chr22:38365319-38368318,	2999	5.55555555556	0.0728192033621
POLR2G	chr11:62534187-62538774,	4587	7.0	0.0599879739509
POLR2H	chr3:184086383-184089722,	3339	1.0	0.0117727650072
POLR2I	chr19:36596012-36602104,	6092	21.5833333333	0.139268698716
POLR2J	chr7:102105321-102105389,	68	0.888888888889	0.513846566784
POLR2K	chr8:101166230-101170262,	4032	1.08333333333	0.01056176444
POLR2L	chr11:831991-832951,chr11:838835-839720,	1845	0.351851851852	0.00749649688668
POLR2M	chr15:58009755-58019755,	10000	7.0	0.0275164836513
POLR3A	chr10:79724906-79734906,	10000	21.0	0.0825494509538
POLR3D	chr8:22108680-22118680,	10000	658.305555556	2.58775057957
POLR3E	chr16:22346424-22347256,chr16:22347256-22356424,	10000	55.6388888889	0.218712368069
POLR3F	chr20:18465292-18467187,	1895	1.0	0.020743674068
POLR3G	chr5:89810369-89811444,	1075	1.0	0.0365667556827
POLR3K	chr16:86978-96978,	10000	33.0	0.129720565785
POLRMT	chr19:617159-617222,	63	0	0.0
POM121	chr7:72425302-72431979,	6677	1.0	0.00588726409449
POM121C	chr7:75036059-75039604,	3545	0	0.0
POM121L12	chr7:53104618-53114618,	10000	4.0	0.0157237049436
POM121L1P	chr22:22964027-22974027,	10000	1.0	0.00393092623589
POM121L2	chr6:27266841-27276841,	10000	0	0.0
POM121L4P	chr22:21046009-21051978,chr22:21051978-21055401,	9392	0.5	0.0020926992312
POM121L8P	chr22:21652015-21662015,	10000	0	0.0
POM121L9P	chr22:24661492-24666784,	5292	2.0	0.0148561082233
POMC	chr2:25382004-25383721,	1717	5.16666666667	0.118286462156
POMGNT1	chr1:46651634-46654352,	2718	4.5	0.0650815601969
POMGNT2	chr3:43110720-43120720,	10000	4.0	0.0157237049436
POMK	chr8:42978323-42988323,	10000	176.0	0.691843017517
POMP	chr13:29253093-29263093,	10000	11.0	0.0432401885948
POMT1	chr9:134406662-134409193,	2531	7.0	0.10871783347
POMT2	chr14:77731298-77731833,chr14:77737655-77741298,	4178	0.5	0.00470431574425
PON1	chr7:94925727-94927668,	1941	0	0.0
PON2	chr7:95025687-95034173,	8486	1.0	0.00463224868712
PON3	chr7:94979183-94989183,	10000	3.0	0.0117927787077
POP1	chr8:99172069-99182069,	10000	8.0	0.0314474098872
POP4	chr19:30108162-30118162,	10000	3.0	0.0117927787077
POP5	chr12:121015397-121016847,	1450	4.0	0.108439344438
POP7	chr7:100305123-100315123,	10000	7.0	0.0275164836513
POPDC2	chr3:119350907-119358658,chr3:119358658-119360907,	10000	7.5	0.0294819467692
POR	chr7:75623992-75625654,	1662	1.11111111111	0.026279758229
PORCN	chrX:48379202-48380163,chrX:48387104-48389202,	3059	3.5	0.0449762727219
POSTN	chr13:38126718-38135673,chr13:38135673-38136718,	10000	4.0	0.0157237049436
POT1	chr7:124452439-124462439,	10000	8.0	0.0314474098872
POTEA	chr8:43218328-43228328,	10000	4.0	0.0157237049436
POTEB	chr15:21030700-21040700,	10000	0	0.0
POTEB2	chr15:21030700-21040700,	10000	0	0.0
POTEC	chr18:14501736-14511736,	10000	0	0.0
POTED	chr21:15013906-15023906,	10000	2.0	0.00786185247179
POTEE	chr2:132022416-132032416,	10000	0	0.0
POTEF	chr2:130821107-130831107,	10000	0	0.0
POTEG	chr14:19584942-19594942,	10000	1.0	0.00393092623589
POTEH	chr22:16246331-16256331,	10000	0	0.0
POTEI	chr2:131210388-131220388,	10000	1.0	0.00393092623589
POTEJ	chr2:131415610-131425610,	10000	0	0.0
POTEKP	chr2:132366974-132370468,chr2:132370468-132376974,	10000	2.5	0.00982731558974
POTEM	chr14:19973953-19983953,	10000	0	0.0
POU1F1	chr3:87304698-87308782,	4084	3.0	0.028875560009
POU2AF1	chr11:111212980-111218481,chr11:111218547-111222980,	9934	20.5	0.0811193757156
POU2F2	chr19:42580261-42580289,chr19:42585720-42590261,	4569	22.2916666667	0.191785724101
POU2F3	chr11:120190653-120195837,	5184	3.0	0.022748415717
POU3F1	chr1:38499522-38500497,chr1:38500497-38509522,	10000	2.0	0.00786185247179
POU3F2	chr6:99286666-99296666,	10000	1.0	0.00393092623589
POU3F3	chr2:105473471-105481954,	8483	0.5	0.0023169434374
POU3F4	chrX:82764775-82774775,	10000	1.0	0.00393092623589
POU4F2	chr4:147563623-147573623,	10000	2.0	0.00786185247179
POU4F3	chr5:145720083-145730083,	10000	4.0	0.0157237049436
POU6F1	chr12:51570718-51580718,	10000	2.0	0.00786185247179
POU6F2	chr7:39504390-39514390,	10000	1.0	0.00393092623589
PP12613	chr4:122687963-122697963,	10000	2.22222222222	0.00873539163532
PP7080	chr5:467409-470624,	3215	29.287037037	0.358087658664
PPA1	chr10:71952585-71962585,	10000	54.2777777778	0.213361940693
PPA2	chr4:106280233-106290233,	10000	5.0	0.0196546311795
PPAN	chr19:10230599-10231975,	1376	0	0.0
PPAN-P2RY11	chr19:10230599-10231975,chr19:10231975-10234021,chr19:10234021-10236064,	5465	2.33333333333	0.0167834605985
PPAP2B	chr1:56950418-56960418,	10000	3.0	0.0117927787077
PPAP2C	chr19:271039-281039,	10000	4.0	0.0157237049436
PPAPDC1B	chr8:38120287-38120649,	362	0.5	0.0542945612693
PPAPDC2	chr9:4666674-4675272,	8598	1.58333333333	0.00723885384993
PPAPDC3	chr9:134184649-134194649,	10000	5.0	0.0196546311795
PPARA	chr22:46639653-46639909,chr22:46646193-46649653,	3716	4.5	0.0476027127597
PPARD	chr6:35395968-35405968,	10000	7.0	0.0275164836513
PPARG	chr3:12475855-12485855,	10000	2.0	0.00786185247179
PPARGC1A	chr4:23783643-23793643,	10000	1.0	0.00393092623589
PPARGC1B	chr5:149234585-149237518,	2933	0.5	0.006701203948
PPAT	chr4:57253674-57259528,	5854	45.25	0.303851062819
PPBP	chr4:74842155-74846541,chr4:74847841-74851358,chr4:74851358-74852155,	8700	3.0	0.0135549180548
PPBPP2	chr4:74909754-74919754,	10000	1.0	0.00393092623589
PPCDC	chr15:75343067-75353067,	10000	14.0	0.0550329673025
PPCS	chr1:42939049-42949049,	10000	13.0	0.0511020410666
PPDPF	chr20:62153524-62159775,	6251	36.5	0.229529367477
PPEF1	chrX:18846034-18856034,	10000	1.0	0.00393092623589
PPEF1-AS1	chrX:18696762-18706762,	10000	3.0	0.0117927787077
PPEF2	chr4:76771025-76781025,	10000	2.0	0.00786185247179
PPFIA1	chr11:70230607-70240607,	10000	32.0	0.125789639549
PPFIA2	chr12:81649582-81651753,	2171	0.5	0.00905326171325
PPFIA3	chr19:49654287-49654455,chr19:49658681-49661015,	2502	0	0.0
PPFIBP1	chr12:27848497-27849427,chr12:27850566-27858497,	8861	2.5	0.0110905265656
PPFIBP2	chr11:7674996-7676325,chr11:7676325-7684996,	10000	5.5	0.0216200942974
PPHLN1	chr12:42842422-42852139,	9717	4.0	0.0161816455116
PPIA	chr7:44842716-44852716,	10000	16.1111111111	0.0633315893561
PPIB	chr15:64438013-64443915,	5902	5.0	0.0333016455091
PPIC	chr5:122349077-122354902,chr5:122354902-122359077,	10000	2.5	0.00982731558974
PPID	chr4:159629865-159630278,	413	4.5	0.428309154032
PPIF	chr10:81115089-81125089,	10000	33.0	0.129720565785
PPIG	chr2:170494254-170501934,	7680	74.9722222222	0.383737337626
PPIH	chr1:43142429-43148065,	5636	35.4166666667	0.24701970225
PPIL1	chr6:36812605-36822605,	10000	27.1666666667	0.106790162742
PPIL3	chr2:201729467-201735678,	6211	4.0	0.0253158991202
PPIL4	chr6:149815630-149825630,	10000	55.0	0.216200942974
PPIL6	chr6:109703762-109711417,	7655	25.1111111111	0.128948302389
PPIP5K1	chr15:43823818-43825659,	1841	0.5	0.0106760625635
PPIP5K2	chr5:102539224-102549224,	10000	18.0	0.0707566722461
PPM1A	chr14:60765805-60775805,	10000	4.0	0.0157237049436
PPM1B	chr2:44461742-44471742,	10000	28.0	0.110065934605
PPM1D	chr17:58743640-58753640,	10000	10.0	0.0393092623589
PPM1F	chr22:22263791-22273791,	10000	10.0	0.0393092623589
PPM1G	chr2:27603611-27604065,	454	1.65277777778	0.143104571118
PPM1H	chr12:63027762-63037762,	10000	4.0	0.0157237049436
PPM1J	chr1:113243368-113243748,chr1:113250025-113252615,	2970	5.33333333333	0.0705890233157
PPM1K	chr4:89168760-89178760,	10000	1.0	0.00393092623589
PPM1L	chr3:160788817-160791670,chr3:160791670-160798817,	10000	6.0	0.0235855574154
PPM1M	chr3:52284615-52288437,	3822	11.0138888889	0.113277825203
PPM1N	chr19:46005764-46010687,	4923	46.75	0.373290273264
PPME1	chr11:73965748-73967693,chr11:73967693-73975748,	10000	1.0	0.00393092623589
PPP1CA	chr11:67159158-67159422,	264	0	0.0
PPP1CB	chr2:29025806-29033699,	7893	13.0	0.0647434955868
PPP1CC	chr12:111147612-111157612,	10000	49.0277777778	0.192724577954
PPP1R12A	chr12:80157342-80167342,	10000	8.0	0.0314474098872
PPP1R12C	chr19:55599291-55602280,	2989	9.0	0.118361780271
PPP1R13B	chr14:104200005-104200087,	82	0	0.0
PPP1R13L	chr19:45873845-45882891,	9046	4.0	0.0173819422326
PPP1R14A	chr19:38731876-38741876,	10000	3.0	0.0117927787077
PPP1R14B	chr11:64001950-64002055,chr11:64006736-64007488,chr11:64007488-64008412,chr11:64011607-64011753,chr11:64011753-64011950,	2124	6.21296296296	0.114984459104
PPP1R14C	chr6:150571528-150581528,	10000	3.0	0.0117927787077
PPP1R14D	chr15:41106767-41107642,	875	4.0	0.179699485069
PPP1R15A	chr19:49379319-49384221,	4902	16.2777777778	0.130531912951
PPP1R16A	chr8:145727504-145729464,chr8:145732555-145734551,chr8:145736589-145736666,	4033	27.3842592593	0.266911736109
PPP1R16B	chr20:37551667-37554954,	3287	3.0	0.0358770267955
PPP1R17	chr7:31748069-31758069,	10000	0	0.0
PPP1R1B	chr17:37792878-37793332,	454	2.0	0.173168556647
PPP1R1C	chr2:182996109-183004761,	8652	0	0.0
PPP1R2	chr3:195231217-195241217,	10000	31.0	0.121858713313
PPP1R21	chr2:48742531-48752531,	10000	26.0	0.102204082133
PPP1R26	chr9:138380739-138387025,	6286	1.0	0.0062534620361
PPP1R26-AS1	chr9:138344564-138354564,	10000	0	0.0
PPP1R27	chr17:79791170-79791367,	197	1.0	0.199539402837
PPP1R2P3	chr5:156279539-156289539,	10000	13.0	0.0511020410666
PPP1R2P9	chrX:42626616-42636616,	10000	1.0	0.00393092623589
PPP1R32	chr11:61258400-61268400,	10000	4.0	0.0157237049436
PPP1R35	chr7:100031749-100032911,	1162	11.5	0.38903314727
PPP1R36	chr14:65056096-65066096,	10000	3.0	0.0117927787077
PPP1R37	chr19:45650543-45653007,	2464	3.0	0.0478603031968
PPP1R3A	chr7:113506881-113516881,	10000	7.19444444444	0.0282808304193
PPP1R3B	chr8:8983763-8993763,	10000	6.0	0.0235855574154
PPP1R3C	chr10:93378196-93388196,	10000	2.0	0.00786185247179
PPP1R3D	chr20:58507209-58508818,	1609	1.0	0.0244308653567
PPP1R3E	chr14:23755309-23765129,	9820	16.3333333333	0.0653820046024
PPP1R3F	chrX:49144555-49154555,	10000	14.0	0.0550329673025
PPP1R3G	chr6:5087455-5097455,	10000	0	0.0
PPP1R42	chr8:67890366-67900366,	10000	3.0	0.0117927787077
PPP1R7	chr2:242123065-242127923,	4858	1.0	0.00809165548764
PPP1R8	chr1:28178183-28188183,	10000	5.66666666667	0.0222752486701
PPP1R9A	chr7:94925727-94927668,	1941	0	0.0
PPP1R9B	chr17:48207246-48211098,	3852	10.0	0.102048967702
PPP2CA	chr5:133522147-133532147,	10000	159.055555556	0.625235656298
PPP2CB	chr8:30633125-30634520,chr8:30634520-30643125,	10000	9.0	0.035378336123
PPP2R1A	chr19:52729678-52735351,chr19:52735351-52739678,	10000	30.5	0.119893250195
PPP2R2A	chr8:26230195-26240195,	10000	21.0	0.0825494509538
PPP2R2B	chr5:145959066-145969066,	10000	0	0.0
PPP2R2C	chr4:6312304-6314992,chr4:6314992-6322304,	10000	1.5	0.00589638935384
PPP2R2D	chr10:133773338-133781203,	7865	99.0	0.494801903819
PPP2R3A	chr3:135866752-135867759,	1007	4.5	0.175662046291
PPP2R4	chr9:131911225-131921225,	10000	7.02777777778	0.0276256760467
PPP2R5A	chr1:212535205-212536292,chr1:212536292-212537815,	2610	2.86111111111	0.0430912518409
PPP2R5B	chr11:64703360-64705928,	2568	1.5	0.022961017733
PPP2R5C	chr14:102394328-102404328,	10000	22.0	0.0864803771897
PPP2R5D	chr6:42981618-42981840,chr6:42989036-42989384,	570	2.04166666667	0.140800720438
PPP2R5E	chr14:63830609-63840609,	10000	53.0	0.208339090502
PPP3CA	chr4:101934586-101944586,	10000	8.0	0.0314474098872
PPP3CB	chr10:75193319-75196185,	2866	4.0	0.0548628923363
PPP3CC	chr8:22398657-22408657,	10000	75.0	0.294819467692
PPP3R1	chr2:68403094-68405988,	2894	78.9583333333	1.07249268847
PPP4R1	chr18:9538106-9546788,	8682	2.5	0.0113191840471
PPP4R1L	chr20:56797832-56807832,	10000	170.916666667	0.671860809152
PPP4R2	chr3:73115011-73122471,chr3:73122471-73125011,	10000	278.0	1.09279749358
PPP4R4	chr14:94746072-94749649,	3577	1.5	0.0164841748779
PPP5C	chr19:46894232-46903585,chr19:46903585-46904232,	10000	26.0	0.102204082133
PPP5D1	chr19:46974820-46984044,	9224	6.0	0.0255697716992
PPP6C	chr9:127905838-127908851,	3013	4.0	0.0521862095704
PPP6R1	chr19:55731146-55732252,chr19:55732252-55738001,chr19:55740632-55741146,	7369	50.5416666667	0.269609938263
PPP6R3	chr11:68382801-68392801,	10000	10.0	0.0393092623589
PPRC1	chr10:103910090-103911932,	1842	44.25	0.944318599014
PPT1	chr1:40538321-40538381,	60	0.236111111111	0.154689226875
PPTC7	chr12:110969891-110972236,	2345	793.25	13.2972590048
PPWD1	chr5:64883376-64885506,	2130	3.0	0.055365158252
PPY	chr17:42008171-42018171,	10000	4.0	0.0157237049436
PPY2	chr17:26575315-26585315,	10000	3.0	0.0117927787077
PQBP1	chrX:48760422-48760456,chrX:48769235-48769302,chrX:48769302-48770422,	1221	7.15740740741	0.230427850604
PQLC1	chr18:77659816-77662419,	2603	5.5	0.0830583722529
PQLC2	chr1:19658922-19665266,	6344	14.5	0.0898462017977
PQLC3	chr2:11318998-11321777,	2779	11.5	0.162668771906
PRAC1	chr17:46789081-46791769,chr17:46791769-46792126,chr17:46792126-46799081,	10000	1.0	0.00393092623589
PRAC2	chr17:46802120-46802126,chr17:46806111-46812120,	6015	6.0	0.0392112342733
PRADC1	chr2:73454355-73455133,	778	3.0	0.151578132489
PRAF2	chrX:48927510-48928812,	1302	0.333333333333	0.0100638152481
PRAM1	chr19:8554002-8554939,	937	1.0	0.0419522543852
PRAME	chr22:22880117-22890117,	10000	3.0	0.0117927787077
PRAMEF1	chr1:12856777-12866777,	10000	7.0	0.0275164836513
PRAMEF11	chr1:12874617-12884617,	10000	0	0.0
PRAMEF12	chr1:12838048-12848048,	10000	0	0.0
PRAMEF2	chr1:12921764-12929032,chr1:12929032-12931764,	10000	0	0.0
PRAMEF20	chr1:13747803-13757803,	10000	0	0.0
PRAMEF4	chr1:12929032-12931764,chr1:12931764-12939032,	10000	0	0.0
PRAMEF9	chr1:12988504-12998504,	10000	0	0.0
PRAP1	chr10:135166187-135168657,chr10:135171529-135175059,chr10:135175059-135175986,	6927	10.3333333333	0.0586394847759
PRB1	chr12:11494756-11504756,	10000	4.0	0.0157237049436
PRB2	chr12:11534473-11544473,	10000	3.0	0.0117927787077
PRB3	chr12:11408846-11418846,	10000	29.0	0.113996860841
PRB4	chr12:11450014-11460014,	10000	9.0	0.035378336123
